bout_id,fighter_id,round,fighter,td_s,td_s_pr_di,td_s_p15m,td_s_p15m_di,td_a,td_a_pr_di,td_a_p15m,td_a_p15m_di,sba,sba_pr_di,sba_p15m,sba_p15m_di,rev,rev_pr_di,rev_p15m,rev_p15m_di,ps,ps_pr_di,ps_p15m,ps_p15m_di
01f396a7372dc8ff,eabf206b162b3b83,1,Silva Paul Craig,1,0,3.0,0.0,1,-2,3.0,-6.0,1,1,3.0,3.0,0,0,0.0,0.0,3,3,9.0,9.0
0212461ac95ae690,98f6da59d765ec94,2,Charlie Brenneman,2,2,6.0,6.0,2,2,6.0,6.0,0,-2,0.0,-6.0,0,0,0.0,0.0,3,3,9.0,9.0
0212461ac95ae690,98f6da59d765ec94,3,Charlie Brenneman,2,2,6.0,6.0,3,3,9.0,9.0,0,-2,0.0,-6.0,1,1,3.0,3.0,0,-1,0.0,-3.0
0212461ac95ae690,98f6da59d765ec94,1,Charlie Brenneman,1,-1,3.0,-3.0,3,-1,9.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
0239f24134022656,492b202d2064e7a9,1,Fabricio Werdum,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0261adcfc6e49150,84ff027394f7e470,1,Gregor Gillespie,3,3,9.0,9.0,7,7,21.0,21.0,0,0,0.0,0.0,1,0,3.0,0.0,2,2,6.0,6.0
0261adcfc6e49150,84ff027394f7e470,2,Gregor Gillespie,3,3,9.030100334448159,9.030100334448159,4,4,12.040133779264213,12.040133779264213,0,0,0.0,0.0,0,0,0.0,0.0,5,5,15.050167224080266,15.050167224080266
026c4a26106cc158,b1b0729d27936f2f,2,Belal Muhammad,1,1,3.0,3.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
026c4a26106cc158,b1b0729d27936f2f,3,Belal Muhammad,2,2,6.0,6.0,2,2,6.0,6.0,1,1,3.0,3.0,0,0,0.0,0.0,1,1,3.0,3.0
026c4a26106cc158,b1b0729d27936f2f,1,Belal Muhammad,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
026e64f70e319e00,dbaaf42313af90fa,2,Joe Doerksen,2,2,6.0,6.0,3,3,9.0,9.0,1,1,3.0,3.0,0,0,0.0,0.0,1,0,3.0,0.0
026e64f70e319e00,dbaaf42313af90fa,3,Joe Doerksen,0,0,0.0,0.0,0,0,0.0,0.0,1,1,5.806451612903226,5.806451612903226,1,1,5.806451612903226,5.806451612903226,1,0,5.806451612903226,0.0
026e64f70e319e00,dbaaf42313af90fa,1,Joe Doerksen,2,2,6.0,6.0,3,3,9.0,9.0,2,2,6.0,6.0,0,-1,0.0,-3.0,3,3,9.0,9.0
02731f017c838ad4,e9ac7bfb65c25497,3,John Phillips,0,-4,0.0,-14.69387755102041,0,-4,0.0,-14.69387755102041,0,-2,0.0,-7.346938775510205,1,1,3.6734693877551026,3.6734693877551026,0,-8,0.0,-29.38775510204082
02731f017c838ad4,e9ac7bfb65c25497,1,John Phillips,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02731f017c838ad4,e9ac7bfb65c25497,2,John Phillips,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02732ebb104793d2,f53c1f4ceeed8c08,1,Dustin Ortiz,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02822c35ffef5a50,c96d9178c9ed9e62,4,Tim Elliott,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,-3,0.0,-9.0
02822c35ffef5a50,c96d9178c9ed9e62,5,Tim Elliott,1,1,3.0,3.0,1,0,3.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0,0,-3,0.0,-9.0
02822c35ffef5a50,c96d9178c9ed9e62,1,Tim Elliott,1,-1,3.0,-3.0,1,-2,3.0,-6.0,2,2,6.0,6.0,0,0,0.0,0.0,2,2,6.0,6.0
02822c35ffef5a50,c96d9178c9ed9e62,2,Tim Elliott,1,0,3.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,-2,3.0,-6.0
02822c35ffef5a50,c96d9178c9ed9e62,3,Tim Elliott,1,0,3.0,0.0,1,0,3.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,-2,0.0,-6.0
0294253e4a5b4725,dc9572dd6ec74859,1,Colby Covington,2,2,6.0,6.0,3,3,9.0,9.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,6,6,18.0,18.0
0294253e4a5b4725,dc9572dd6ec74859,2,Colby Covington,3,3,9.0,9.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,5,5,15.0,15.0
0294253e4a5b4725,dc9572dd6ec74859,3,Colby Covington,1,1,6.521739130434783,6.521739130434783,2,2,13.043478260869566,13.043478260869566,0,0,0.0,0.0,0,0,0.0,0.0,1,1,6.521739130434783,6.521739130434783
029cd254fe02d4b8,a56607a451e4c70d,2,Chris Wilson,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0
029cd254fe02d4b8,a56607a451e4c70d,1,Chris Wilson,0,-2,0.0,-6.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
029cd254fe02d4b8,a56607a451e4c70d,3,Chris Wilson,0,-1,0.0,-3.0,0,-2,0.0,-6.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
02a183fa803a33fe,f95381efb3051d81,1,Hugo Viana,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
02a183fa803a33fe,f95381efb3051d81,2,Hugo Viana,0,-2,0.0,-6.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-2,0.0,-6.0
02a183fa803a33fe,f95381efb3051d81,3,Hugo Viana,0,-1,0.0,-3.913043478260869,0,-1,0.0,-3.913043478260869,0,0,0.0,0.0,0,0,0.0,0.0,0,-2,0.0,-7.826086956521738
02a373f6503b3530,63def5a5662a6917,2,Junior Dos,0,-4,0.0,-12.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-2,0.0,-6.0
02a373f6503b3530,63def5a5662a6917,4,Junior Dos,0,-2,0.0,-6.0,1,-5,3.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02a373f6503b3530,63def5a5662a6917,5,Junior Dos,0,-1,0.0,-3.0,0,-8,0.0,-24.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
02a373f6503b3530,63def5a5662a6917,3,Junior Dos,0,-1,0.0,-3.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02a373f6503b3530,63def5a5662a6917,1,Junior Dos,0,-3,0.0,-9.0,0,-9,0.0,-27.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02ace8fdd83c6480,c17041f1bb5768d8,1,Alex White,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02ace8fdd83c6480,c17041f1bb5768d8,2,Alex White,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02ace8fdd83c6480,c17041f1bb5768d8,3,Alex White,1,1,3.0,3.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
02b39d683f027517,cc6f9d1e89f3449a,1,Manvel Gamburyan,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02b39d683f027517,cc6f9d1e89f3449a,2,Manvel Gamburyan,0,0,0.0,0.0,1,1,19.565217391304348,19.565217391304348,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02bdb7a5b2986571,6751eacd16bd59bc,1,Josh Culibao,0,0,0.0,0.0,2,1,6.0,3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,-1,0.0,-3.0
02bdb7a5b2986571,6751eacd16bd59bc,2,Josh Culibao,0,0,0.0,0.0,1,1,4.972375690607735,4.972375690607735,0,-1,0.0,-4.972375690607735,0,0,0.0,0.0,0,-3,0.0,-14.917127071823206
02c54d382fb1c347,ee9d73f4fee9cbdd,2,Antonio Rodrigo Nogueira,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02c54d382fb1c347,ee9d73f4fee9cbdd,1,Antonio Rodrigo Nogueira,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02d2da0420fbdd39,7d21de9c6d7c98b2,2,Rich Clementi,1,1,3.0,3.0,2,2,6.0,6.0,0,-1,0.0,-3.0,0,0,0.0,0.0,2,2,6.0,6.0
02d2da0420fbdd39,7d21de9c6d7c98b2,1,Rich Clementi,1,1,3.0,3.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
02d2da0420fbdd39,7d21de9c6d7c98b2,3,Rich Clementi,2,2,6.0,6.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
02e3699be1d8daa2,c6aee362c7a7d482,1,Randy Brown,1,1,3.0,3.0,1,1,3.0,3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
02e3699be1d8daa2,c6aee362c7a7d482,2,Randy Brown,0,0,0.0,0.0,0,-3,0.0,-31.76470588235294,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02f4277726712796,ba1e6cb3d43f7430,1,Justin Ledet,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02f4277726712796,ba1e6cb3d43f7430,2,Justin Ledet,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02f4277726712796,ba1e6cb3d43f7430,3,Justin Ledet,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02f5621f480ad1d4,751de04455cfaac0,2,Calvin Kattar,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02f5621f480ad1d4,751de04455cfaac0,1,Calvin Kattar,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
031647c36d12788f,f1d64ae34e088832,1,Charles Jourdain,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
031647c36d12788f,f1d64ae34e088832,2,Charles Jourdain,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
031647c36d12788f,f1d64ae34e088832,3,Charles Jourdain,0,-3,0.0,-9.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
031eac0f0f85d0bf,ee779c43a8926d52,1,Rashad Evans,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
031eac0f0f85d0bf,ee779c43a8926d52,2,Rashad Evans,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
031eac0f0f85d0bf,ee779c43a8926d52,3,Rashad Evans,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0328754c15ecd37c,544d7460b3e44393,1,Albert Morales,1,0,3.0,0.0,1,0,3.0,0.0,0,-2,0.0,-6.0,1,-1,3.0,-3.0,1,-2,3.0,-6.0
0328754c15ecd37c,544d7460b3e44393,2,Albert Morales,0,0,0.0,0.0,0,-4,0.0,-23.529411764705884,0,-1,0.0,-5.882352941176471,0,0,0.0,0.0,0,-1,0.0,-5.882352941176471
032a61c6f9439b1d,aed06011bf62237b,2,Dongi Yang,0,0,0.0,0.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
032a61c6f9439b1d,aed06011bf62237b,3,Dongi Yang,1,-1,3.0,-3.0,2,-2,6.0,-6.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,-3,0.0,-9.0
032a61c6f9439b1d,aed06011bf62237b,1,Dongi Yang,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0337fa731f5b02c1,501b07aec9b8fc2d,1,Sam Stout,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0337fa731f5b02c1,501b07aec9b8fc2d,2,Sam Stout,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0339f66f18a3e0bf,5e4eec08896c9423,1,Corey Anderson,2,2,6.0,6.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
0339f66f18a3e0bf,5e4eec08896c9423,2,Corey Anderson,2,2,6.0,6.0,6,6,18.0,18.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
0339f66f18a3e0bf,5e4eec08896c9423,3,Corey Anderson,2,2,6.0,6.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
033d968f325842e7,c945adc22c2bfe8f,1,Brad Pickett,1,0,3.0,0.0,3,2,9.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
033d968f325842e7,c945adc22c2bfe8f,2,Brad Pickett,1,1,3.0,3.0,3,2,9.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
033d968f325842e7,c945adc22c2bfe8f,3,Brad Pickett,0,0,0.0,0.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
033e4538b9014f91,6d1bffff14897645,1,Santiago Ponzinibbio,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0344687c9852b1d2,b71ce838b01f2cad,2,Rony Jason,0,-4,0.0,-12.0,0,-6,0.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0344687c9852b1d2,b71ce838b01f2cad,3,Rony Jason,0,0,0.0,0.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,-1,0.0,-3.0,1,1,3.0,3.0
0344687c9852b1d2,b71ce838b01f2cad,1,Rony Jason,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
034ce0af4dedbfd7,6f018c039b4d5d80,2,Jon Fitch,0,-2,0.0,-6.0,1,-2,3.0,-6.0,1,0,3.0,0.0,1,1,3.0,3.0,1,0,3.0,0.0
034ce0af4dedbfd7,6f018c039b4d5d80,3,Jon Fitch,2,2,6.0,6.0,2,2,6.0,6.0,0,-1,0.0,-3.0,0,0,0.0,0.0,2,2,6.0,6.0
034ce0af4dedbfd7,6f018c039b4d5d80,1,Jon Fitch,4,4,12.0,12.0,6,6,18.0,18.0,1,1,3.0,3.0,0,0,0.0,0.0,1,1,3.0,3.0
036bb5b335e93ca8,852454c572675334,1,James Wilks,2,2,6.1224489795918355,6.1224489795918355,2,2,6.1224489795918355,6.1224489795918355,8,8,24.489795918367342,24.489795918367342,0,0,0.0,0.0,1,1,3.0612244897959178,3.0612244897959178
0374646197b8e0fa,f57a8a52ca401ed9,2,Nick Diaz,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0374646197b8e0fa,f57a8a52ca401ed9,1,Nick Diaz,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
037c68d03c970609,f0feeb2192937424,1,Angela Hill,0,0,0.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
037c68d03c970609,f0feeb2192937424,2,Angela Hill,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
037c68d03c970609,f0feeb2192937424,3,Angela Hill,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
037d2f426c916ffc,fa6796c55d6c5440,1,Curtis Blaydes,0,0,0.0,0.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
037d2f426c916ffc,fa6796c55d6c5440,2,Curtis Blaydes,0,0,0.0,0.0,2,2,27.272727272727273,27.272727272727273,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0387bc11a0a0c325,8e5bfd4e82352340,3,Pablo Garza,0,-1,0.0,-3.0,1,0,3.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,-5,0.0,-15.0
0387bc11a0a0c325,8e5bfd4e82352340,1,Pablo Garza,0,-4,0.0,-12.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-5,0.0,-15.0
0387bc11a0a0c325,8e5bfd4e82352340,2,Pablo Garza,0,-3,0.0,-9.0,1,-3,3.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-3,0.0,-9.0
038c472ae3fd7728,68dd7b3783c19f9c,1,Shane Carwin,0,-1,0.0,-13.043478260869566,0,-1,0.0,-13.043478260869566,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-13.043478260869566
03938272fb7c3971,d1e7fc58d4225cdf,2,Danny Castillo,1,0,3.0,0.0,3,2,9.0,6.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,-2,0.0,-6.0
03938272fb7c3971,d1e7fc58d4225cdf,1,Danny Castillo,0,-1,0.0,-3.0,1,0,3.0,0.0,0,-1,0.0,-3.0,1,1,3.0,3.0,0,-1,0.0,-3.0
03938272fb7c3971,d1e7fc58d4225cdf,3,Danny Castillo,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,-4,0.0,-12.0
03a200326e56d597,eef9b891edbd4604,1,Mark Hunt,1,1,3.0,3.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
03a200326e56d597,eef9b891edbd4604,2,Mark Hunt,0,0,0.0,0.0,0,-1,0.0,-6.1224489795918355,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
03aec9073946907f,ee9ebceabfd16fa7,1,Kevin Lee,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
03aec9073946907f,ee9ebceabfd16fa7,2,Kevin Lee,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
03aec9073946907f,ee9ebceabfd16fa7,3,Kevin Lee,2,2,7.43801652892562,7.43801652892562,3,3,11.157024793388429,11.157024793388429,0,-2,0.0,-7.43801652892562,0,0,0.0,0.0,0,0,0.0,0.0
03b9922d777e430c,ff6a1f63c254127e,1,Albert Tumenov,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
03b9922d777e430c,ff6a1f63c254127e,2,Albert Tumenov,0,-1,0.0,-4.615384615384615,0,-1,0.0,-4.615384615384615,0,-1,0.0,-4.615384615384615,0,0,0.0,0.0,0,-3,0.0,-13.846153846153845
03ba4f9ba7c934ad,7be74a12d7352df2,1,Sara McMann,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
03ba4f9ba7c934ad,7be74a12d7352df2,2,Sara McMann,2,2,6.0,6.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
03ba4f9ba7c934ad,7be74a12d7352df2,3,Sara McMann,2,2,6.0,6.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
03c2707563915d7d,8fc9ae9c7527dfcb,1,Callan Potter,1,1,6.428571428571429,6.428571428571429,1,1,6.428571428571429,6.428571428571429,0,0,0.0,0.0,0,0,0.0,0.0,1,1,6.428571428571429,6.428571428571429
03c2cebad8d8c012,b959e8c7fd8390d2,1,Kyle Kingsbury,1,0,3.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
03c2cebad8d8c012,b959e8c7fd8390d2,3,Kyle Kingsbury,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
03c2cebad8d8c012,b959e8c7fd8390d2,2,Kyle Kingsbury,1,1,3.0,3.0,3,0,9.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0,1,0,3.0,0.0
03d30a534dee8ac5,8ddf9c51c5fdea75,1,Rousimar Palhares,1,1,5.769230769230769,5.769230769230769,1,1,5.769230769230769,5.769230769230769,3,3,17.307692307692307,17.307692307692307,0,0,0.0,0.0,3,3,17.307692307692307,17.307692307692307
03e5127d4832750c,7c9f96f9a6a5cd50,1,Brok Weaver,0,0,0.0,0.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
03e5127d4832750c,7c9f96f9a6a5cd50,2,Brok Weaver,0,-1,0.0,-4.368932038834952,0,-2,0.0,-8.737864077669904,0,-2,0.0,-8.737864077669904,0,0,0.0,0.0,0,-3,0.0,-13.106796116504857
0405e4446e8f239a,9673a497a9da119a,1,Polyana Viana,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0405e4446e8f239a,9673a497a9da119a,2,Polyana Viana,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0405e4446e8f239a,9673a497a9da119a,3,Polyana Viana,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0408a452fb5c3e14,94527830000ab715,3,Rani Yahya,2,1,6.0,3.0,3,1,9.0,3.0,0,0,0.0,0.0,1,0,3.0,0.0,1,1,3.0,3.0
0408a452fb5c3e14,94527830000ab715,1,Rani Yahya,1,1,3.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,3,3,9.0,9.0
0408a452fb5c3e14,94527830000ab715,2,Rani Yahya,4,4,12.0,12.0,7,5,21.0,15.0,0,0,0.0,0.0,0,-1,0.0,-3.0,2,2,6.0,6.0
040f227553de7838,c268b2cfebccf652,1,John Lineker,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
040f227553de7838,c268b2cfebccf652,2,John Lineker,0,0,0.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
040f227553de7838,c268b2cfebccf652,3,John Lineker,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,3,3,9.0,9.0
040f9c9b470f3e6b,ef7fa30364cbe7f2,3,Hatsu Hioki,0,-2,0.0,-6.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
040f9c9b470f3e6b,ef7fa30364cbe7f2,2,Hatsu Hioki,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
040f9c9b470f3e6b,ef7fa30364cbe7f2,1,Hatsu Hioki,1,1,3.0,3.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
04193f1fff93ddb1,eea0274e153256a0,1,Ian Loveland,0,0,0.0,0.0,1,-5,3.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
04193f1fff93ddb1,eea0274e153256a0,2,Ian Loveland,0,-2,0.0,-6.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
04193f1fff93ddb1,eea0274e153256a0,3,Ian Loveland,0,-3,0.0,-9.0,0,-6,0.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0
041dd0fae4650970,fcffee71cff5530e,3,Forrest Griffin,0,-1,0.0,-5.421686746987952,0,-1,0.0,-5.421686746987952,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-5.421686746987952
041dd0fae4650970,fcffee71cff5530e,2,Forrest Griffin,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
041dd0fae4650970,fcffee71cff5530e,1,Forrest Griffin,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
042fee3d05e105fa,519e4fe37ce9ff75,3,Drew Dober,0,0,0.0,0.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
042fee3d05e105fa,519e4fe37ce9ff75,1,Drew Dober,0,-2,0.0,-6.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
042fee3d05e105fa,519e4fe37ce9ff75,2,Drew Dober,0,0,0.0,0.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,3.0,0.0
0434a68809885ea1,86dfed7cc24a9fa7,3,Matt Serra,1,0,3.0927835051546393,0.0,5,4,15.463917525773198,12.371134020618559,1,1,3.0927835051546393,3.0927835051546393,0,-1,0.0,-3.0927835051546393,1,1,3.0927835051546393,3.0927835051546393
0434a68809885ea1,86dfed7cc24a9fa7,1,Matt Serra,1,1,3.0,3.0,2,1,6.0,3.0,1,1,3.0,3.0,1,0,3.0,0.0,4,4,12.0,12.0
0434a68809885ea1,86dfed7cc24a9fa7,2,Matt Serra,0,-1,0.0,-3.0,6,5,18.0,15.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
04476d021385a621,acff437707625fc7,1,Yushin Okami,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
04476d021385a621,acff437707625fc7,2,Yushin Okami,0,0,0.0,0.0,0,-1,0.0,-5.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0449c55a8c24a59e,e5010b1b94ca5755,1,Paul Felder,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0449c55a8c24a59e,e5010b1b94ca5755,2,Paul Felder,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
