bout_id,fighter_id,round,fighter,d_ss_s,d_ss_s_pr_di,d_ss_s_p15m,d_ss_s_p15m_di,d_ss_a,d_ss_a_pr_di,d_ss_a_p15m,d_ss_a_p15m_di,c_ss_s,c_ss_s_pr_di,c_ss_s_p15m,c_ss_s_p15m_di,c_ss_a,c_ss_a_pr_di,c_ss_a_p15m,c_ss_a_p15m_di,g_ss_s,g_ss_s_pr_di,g_ss_s_p15m,g_ss_s_p15m_di,g_ss_a,g_ss_a_pr_di,g_ss_a_p15m,g_ss_a_p15m_di
2bcb1b0b05e2c739,887961364be5ceb3,1,Bobby Green,20,-1,78.26086956521738,-3.9130434782608745,54,-9,211.30434782608694,-35.217391304347814,0,-1,0.0,-3.913043478260869,0,-1,0.0,-3.913043478260869,0,0,0.0,0.0,0,0,0.0,0.0
dc3deae609874677,3c0437fbeda06962,1,George Roop,5,1,15.0,3.0,26,5,78.0,15.0,6,0,18.0,0.0,10,0,30.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
dc3deae609874677,3c0437fbeda06962,2,George Roop,11,1,70.71428571428571,6.428571428571431,23,-3,147.85714285714286,-19.285714285714278,1,-1,6.428571428571429,-6.428571428571429,2,-4,12.857142857142858,-25.71428571428571,0,-5,0.0,-32.14285714285714,0,-10,0.0,-64.28571428571428
ce30634422a264f9,6f242453c91a5af0,1,Dennis Bermudez,4,2,12.0,6.0,13,-2,39.0,-6.0,1,0,3.0,0.0,2,1,6.0,3.0,12,10,36.0,30.0,17,15,51.0,45.0
ce30634422a264f9,6f242453c91a5af0,2,Dennis Bermudez,2,1,6.0,3.0,13,7,39.0,21.0,1,-2,3.0,-6.0,3,0,9.0,0.0,4,4,12.0,12.0,5,5,15.0,15.0
ce30634422a264f9,6f242453c91a5af0,3,Dennis Bermudez,15,2,45.0,6.0,42,-4,126.0,-12.0,3,2,9.0,6.0,5,1,15.0,3.0,2,2,6.0,6.0,4,4,12.0,12.0
add991cb839af4ed,1d239d571e342453,1,Germaine de Randamie,1,1,3.813559322033899,3.813559322033899,6,1,22.88135593220339,3.813559322033896,0,0,0.0,0.0,0,0,0.0,0.0,0,-14,0.0,-53.38983050847458,0,-52,0.0,-198.30508474576274
ef97cccf28cf00a8,6c2030e0a143a94b,1,Chris Camozzi,21,10,63.0,30.0,52,15,156.0,45.0,0,-3,0.0,-9.0,0,-3,0.0,-9.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
ef97cccf28cf00a8,6c2030e0a143a94b,2,Chris Camozzi,23,11,69.0,33.0,54,15,162.0,45.0,5,3,15.0,9.0,5,2,15.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
ef97cccf28cf00a8,6c2030e0a143a94b,3,Chris Camozzi,14,8,42.0,24.0,34,8,102.0,24.0,1,-10,3.0,-30.0,2,-10,6.0,-30.0,0,0,0.0,0.0,0,0,0.0,0.0
ab18079c7c0040fb,5f04e3d58d9ce982,1,Yves Edwards,18,-4,97.0059880239521,-21.556886227544908,36,-29,194.0119760479042,-156.28742514970057,1,1,5.389221556886228,5.389221556886228,2,2,10.778443113772456,10.778443113772456,0,-3,0.0,-16.16766467065868,0,-3,0.0,-16.16766467065868
6017ccf5fa09da34,84b3e7d38f2d2ec5,1,Neil Magny,3,-3,9.0,-9.0,12,-4,36.0,-12.0,6,2,18.0,6.0,6,1,18.0,3.0,0,-4,0.0,-12.0,1,-9,3.0,-27.0
6017ccf5fa09da34,84b3e7d38f2d2ec5,2,Neil Magny,4,0,12.0,0.0,11,-4,33.0,-12.0,7,7,21.0,21.0,7,7,21.0,21.0,0,-2,0.0,-6.0,1,-2,3.0,-6.0
6017ccf5fa09da34,84b3e7d38f2d2ec5,3,Neil Magny,1,-1,3.0,-3.0,8,1,24.0,3.0,7,3,21.0,9.0,14,5,42.0,15.0,3,1,9.0,3.0,5,0,15.0,0.0
20a83369ee44e1d4,36fbaa49a09ff997,1,Brian Houston,0,-1,0.0,-18.75,1,-1,18.75,-18.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
49d065270f57ad99,179f1948dc234f1f,1,Mark Munoz,0,-5,0.0,-23.68421052631579,3,-7,14.210526315789474,-33.15789473684211,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
b25662d83e6d4c3b,4f732e58ed907eff,1,Ross Pearson,2,-3,15.384615384615383,-23.076923076923077,10,-14,76.92307692307692,-107.6923076923077,1,-3,7.692307692307692,-23.076923076923073,1,-4,7.692307692307692,-30.769230769230766,0,0,0.0,0.0,0,0,0.0,0.0
c33671cab408184b,1e1dbd1cc5a7469e,1,Jimi Manuwa,11,1,33.0,3.0,21,-1,63.0,-3.0,22,12,66.0,36.0,25,13,75.0,39.0,0,0,0.0,0.0,0,0,0.0,0.0
c33671cab408184b,1e1dbd1cc5a7469e,2,Jimi Manuwa,10,3,32.02846975088968,9.608540925266901,19,9,60.85409252669039,28.82562277580071,5,-4,16.01423487544484,-12.811387900355871,7,-3,22.419928825622776,-9.608540925266901,0,0,0.0,0.0,0,0,0.0,0.0
a34dc365302238e8,14ff46596ad80609,1,Norman Parke,11,-10,33.0,-30.0,38,-9,114.0,-27.0,1,-1,3.0,-3.0,1,-2,3.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
a34dc365302238e8,14ff46596ad80609,2,Norman Parke,40,20,120.0,60.0,109,53,327.0,159.0,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
a34dc365302238e8,14ff46596ad80609,3,Norman Parke,29,6,87.0,18.0,95,26,285.0,78.0,0,-1,0.0,-3.0,2,-1,6.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
2a50b91600e87994,7f955f71fa2ce7ac,1,Alessio Sakara,9,3,43.31550802139037,14.43850267379679,13,-3,62.56684491978609,-14.43850267379679,4,-1,19.25133689839572,-4.81283422459893,4,-3,19.25133689839572,-14.43850267379679,7,6,33.68983957219251,28.87700534759358,10,9,48.1283422459893,43.31550802139037
4c0718f12ca664bb,ba043b03eb799063,1,Phil Harris,14,-12,73.6842105263158,-63.157894736842096,37,-22,194.73684210526315,-115.78947368421055,0,-2,0.0,-10.526315789473685,1,-3,5.2631578947368425,-15.789473684210527,0,-3,0.0,-15.789473684210526,0,-5,0.0,-26.31578947368421
22fdf7a08691db5d,59279a7c978f7da0,1,Al Iaquinta,15,-10,45.0,-30.0,60,-6,180.0,-18.0,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
22fdf7a08691db5d,59279a7c978f7da0,2,Al Iaquinta,30,12,90.0,36.0,67,21,201.0,63.0,4,4,12.0,12.0,4,4,12.0,12.0,5,4,15.0,12.0,5,4,15.0,12.0
22fdf7a08691db5d,59279a7c978f7da0,3,Al Iaquinta,30,8,90.0,24.0,57,-5,171.0,-15.0,1,1,3.0,3.0,3,2,9.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
6fbd9d599d638106,172c2135e70f87b7,1,Luke Barnatt,17,-2,51.0,-6.0,69,20,207.0,60.0,3,3,9.0,9.0,3,3,9.0,9.0,8,8,24.0,24.0,10,10,30.0,30.0
6fbd9d599d638106,172c2135e70f87b7,2,Luke Barnatt,10,3,68.18181818181819,20.45454545454546,25,7,170.45454545454547,47.727272727272734,1,1,6.818181818181818,6.818181818181818,1,1,6.818181818181818,6.818181818181818,0,0,0.0,0.0,0,0,0.0,0.0
5364d1537fc7d5aa,5dfe71ade71f3a4b,1,Rosi Sexton,20,-19,60.0,-57.0,57,-33,171.0,-99.0,2,0,6.0,0.0,2,0,6.0,0.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
5364d1537fc7d5aa,5dfe71ade71f3a4b,2,Rosi Sexton,24,-64,72.0,-192.0,84,-51,252.0,-153.0,0,-3,0.0,-9.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
5364d1537fc7d5aa,5dfe71ade71f3a4b,3,Rosi Sexton,41,-28,123.0,-84.0,101,-8,303.0,-24.0,1,-3,3.0,-9.0,1,-3,3.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
0051d7fbb7893d27,282fa667ff9c51ed,1,Cole Miller,7,5,21.0,15.0,13,5,39.0,15.0,3,3,9.0,9.0,3,3,9.0,9.0,2,2,6.0,6.0,2,2,6.0,6.0
0051d7fbb7893d27,282fa667ff9c51ed,2,Cole Miller,3,-1,9.0,-3.0,8,2,24.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0051d7fbb7893d27,282fa667ff9c51ed,3,Cole Miller,6,-11,18.0,-33.0,14,-14,42.0,-42.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0,0,-9,0.0,-27.0
ce9e10ad39976287,1dafccb62a0f98ec,1,Robert Whiteford,10,9,30.0,27.0,15,14,45.0,42.0,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
ce9e10ad39976287,1dafccb62a0f98ec,2,Robert Whiteford,4,1,26.277372262773724,6.569343065693431,12,9,78.83211678832117,59.12408759124088,0,-1,0.0,-6.569343065693431,0,-1,0.0,-6.569343065693431,0,0,0.0,0.0,0,0,0.0,0.0
46c89e7e886cdc5b,34e552520a934063,1,Brad Scott,6,2,21.011673151750973,7.003891050583658,15,9,52.52918287937743,31.517509727626457,8,5,28.01556420233463,17.509727626459146,8,5,28.01556420233463,17.509727626459146,0,0,0.0,0.0,0,0,0.0,0.0
0bdc4e7ce6687367,0ff11cc094e887bc,1,Cain Velasquez,8,3,24.0,9.0,13,-7,39.0,-21.0,12,8,36.0,24.0,18,13,54.0,39.0,2,1,6.0,3.0,2,1,6.0,3.0
0bdc4e7ce6687367,0ff11cc094e887bc,2,Cain Velasquez,7,2,21.0,6.0,14,-1,42.0,-3.0,11,9,33.0,27.0,18,14,54.0,42.0,0,0,0.0,0.0,0,0,0.0,0.0
0bdc4e7ce6687367,0ff11cc094e887bc,3,Cain Velasquez,11,7,33.0,21.0,25,9,75.0,27.0,19,15,57.0,45.0,25,17,75.0,51.0,9,9,27.0,27.0,14,14,42.0,42.0
0bdc4e7ce6687367,0ff11cc094e887bc,4,Cain Velasquez,14,8,42.0,24.0,25,0,75.0,0.0,19,10,57.0,30.0,29,13,87.0,39.0,0,0,0.0,0.0,0,0,0.0,0.0
0bdc4e7ce6687367,0ff11cc094e887bc,5,Cain Velasquez,4,0,19.047619047619047,0.0,7,-1,33.333333333333336,-4.761904761904759,5,3,23.80952380952381,14.285714285714286,9,5,42.85714285714286,23.809523809523814,2,2,9.523809523809524,9.523809523809524,2,2,9.523809523809524,9.523809523809524
e7cb40d82d987b9e,3f7c14c7eca7195d,1,Roy Nelson,2,-5,6.0,-15.0,12,-2,36.0,-6.0,0,-6,0.0,-18.0,2,-4,6.0,-12.0,0,-3,0.0,-9.0,0,-4,0.0,-12.0
e7cb40d82d987b9e,3f7c14c7eca7195d,2,Roy Nelson,6,-16,18.0,-48.0,28,-22,84.0,-66.0,1,-4,3.0,-12.0,1,-6,3.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0
e7cb40d82d987b9e,3f7c14c7eca7195d,3,Roy Nelson,8,-22,24.0,-66.0,38,-27,114.0,-81.0,0,-1,0.0,-3.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
340d5e6f22ff6ac4,82e7929bf6c2b689,1,Diego Sanchez,13,-10,39.0,-30.0,43,-32,129.0,-96.0,0,-5,0.0,-15.0,0,-8,0.0,-24.0,0,-1,0.0,-3.0,1,0,3.0,0.0
340d5e6f22ff6ac4,82e7929bf6c2b689,2,Diego Sanchez,8,-18,24.0,-54.0,46,-27,138.0,-81.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
340d5e6f22ff6ac4,82e7929bf6c2b689,3,Diego Sanchez,20,-18,60.0,-54.0,84,-4,252.0,-12.0,1,0,3.0,0.0,2,-1,6.0,-3.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
ed53922429a19c99,270b89c00ef0c55c,1,Gabriel Gonzaga,4,2,38.70967741935484,19.35483870967742,10,3,96.7741935483871,29.032258064516128,0,0,0.0,0.0,0,0,0.0,0.0,4,4,38.70967741935484,38.70967741935484,6,6,58.064516129032256,58.064516129032256
eba86a4ea6128840,99506df1af6c8b3b,1,John Dodson,16,6,56.91699604743082,21.343873517786555,43,7,152.96442687747034,24.901185770751,10,10,35.573122529644266,35.573122529644266,12,11,42.68774703557312,39.13043478260869,2,2,7.114624505928853,7.114624505928853,2,2,7.114624505928853,7.114624505928853
fffa21388cdd78b7,5d7bdab5e03e3216,1,CB Dollaway,21,6,63.0,18.0,48,15,144.0,45.0,7,4,21.0,12.0,11,8,33.0,24.0,0,0,0.0,0.0,0,0,0.0,0.0
fffa21388cdd78b7,5d7bdab5e03e3216,2,CB Dollaway,3,0,9.0,0.0,8,0,24.0,0.0,4,2,12.0,6.0,8,4,24.0,12.0,1,-1,3.0,-3.0,2,0,6.0,0.0
fffa21388cdd78b7,5d7bdab5e03e3216,3,CB Dollaway,17,2,51.0,6.0,36,12,108.0,36.0,2,1,6.0,3.0,2,0,6.0,0.0,2,2,6.0,6.0,3,3,9.0,9.0
2a5fd0e2728967a5,a8e6a69796280f17,1,Nate Marquardt,3,-2,24.999999999999996,-16.666666666666668,9,-5,75.0,-41.66666666666666,1,-1,8.333333333333332,-8.333333333333332,1,-4,8.333333333333332,-33.33333333333333,0,-3,0.0,-24.999999999999996,0,-3,0.0,-24.999999999999996
c9eb00b7efdc7559,36df8e119aec6175,1,Sarah Kaufman,10,-4,30.0,-12.0,55,-4,165.0,-12.0,13,2,39.0,6.0,20,-1,60.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
c9eb00b7efdc7559,36df8e119aec6175,2,Sarah Kaufman,14,2,42.0,6.0,44,-10,132.0,-30.0,12,7,36.0,21.0,17,7,51.0,21.0,0,0,0.0,0.0,0,0,0.0,0.0
c9eb00b7efdc7559,36df8e119aec6175,3,Sarah Kaufman,21,8,63.0,24.0,59,8,177.0,24.0,17,7,51.0,21.0,19,5,57.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0
ed9d7d85a5ae06b1,896c322f56b8be5a,1,George Sotiropoulos,6,-15,18.0,-45.0,29,-15,87.0,-45.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
ed9d7d85a5ae06b1,896c322f56b8be5a,2,George Sotiropoulos,20,6,60.0,18.0,77,18,231.0,54.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
ed9d7d85a5ae06b1,896c322f56b8be5a,3,George Sotiropoulos,24,3,72.0,9.0,93,29,279.0,87.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
2443d8aa86f0070d,1e327b281ef6a745,1,Adlan Amagov,3,0,15.0,0.0,10,1,50.0,5.0,5,4,25.0,20.0,7,6,35.0,30.0,7,7,35.0,35.0,9,9,45.0,45.0
58b7b23b46f4ccd6,22a92d7f62195791,1,Tony Ferguson,4,1,32.142857142857146,8.035714285714288,14,7,112.5,56.25,0,-1,0.0,-8.035714285714286,0,-1,0.0,-8.035714285714286,1,1,8.035714285714286,8.035714285714286,1,1,8.035714285714286,8.035714285714286
f11ca082c924464c,8fd808923cffff82,1,Andre Fili,25,12,75.0,36.0,59,27,177.0,81.0,8,8,24.0,24.0,11,11,33.0,33.0,6,5,18.0,15.0,8,7,24.0,21.0
f11ca082c924464c,8fd808923cffff82,2,Andre Fili,13,4,220.75471698113208,67.9245283018868,24,12,407.54716981132077,203.77358490566039,0,0,0.0,0.0,0,0,0.0,0.0,3,3,50.943396226415096,50.943396226415096,3,3,50.943396226415096,50.943396226415096
e1ccf09c055bac01,55f80a8aeffcdb33,1,Dustin Pague,1,-4,3.0,-12.0,3,-5,9.0,-15.0,3,2,9.0,6.0,4,3,12.0,9.0,1,0,3.0,0.0,1,0,3.0,0.0
e1ccf09c055bac01,55f80a8aeffcdb33,2,Dustin Pague,1,-4,3.8961038961038965,-15.584415584415586,4,-2,15.584415584415586,-7.792207792207792,2,1,7.792207792207793,3.8961038961038965,2,1,7.792207792207793,3.8961038961038965,1,-16,3.8961038961038965,-62.33766233766234,1,-32,3.8961038961038965,-124.67532467532469
a41ba2624191bf23,427b5953ac8e3a27,1,Demian Maia,0,-3,0.0,-9.0,1,-3,3.0,-9.0,0,0,0.0,0.0,0,-1,0.0,-3.0,2,-1,6.0,-3.0,3,0,9.0,0.0
a41ba2624191bf23,427b5953ac8e3a27,2,Demian Maia,0,-1,0.0,-3.0,1,-4,3.0,-12.0,0,0,0.0,0.0,1,0,3.0,0.0,0,-8,0.0,-24.0,0,-9,0.0,-27.0
a41ba2624191bf23,427b5953ac8e3a27,3,Demian Maia,4,-2,12.0,-6.0,15,-4,45.0,-12.0,1,1,3.0,3.0,1,1,3.0,3.0,1,-1,3.0,-3.0,2,0,6.0,0.0
a41ba2624191bf23,427b5953ac8e3a27,4,Demian Maia,2,-1,6.0,-3.0,13,-3,39.0,-9.0,3,2,9.0,6.0,5,4,15.0,12.0,1,1,3.0,3.0,1,1,3.0,3.0
a41ba2624191bf23,427b5953ac8e3a27,5,Demian Maia,7,-1,21.0,-3.0,27,-24,81.0,-72.0,3,3,9.0,9.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0
3fc3179cd800128e,5866fc86183a9fb8,1,Erick Silva,4,1,12.0,3.0,14,2,42.0,6.0,6,6,18.0,18.0,9,7,27.0,21.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0
3fc3179cd800128e,5866fc86183a9fb8,2,Erick Silva,13,9,64.64088397790056,44.75138121546962,27,17,134.25414364640883,84.5303867403315,5,4,24.861878453038674,19.88950276243094,9,6,44.751381215469614,29.834254143646408,0,-1,0.0,-4.972375690607735,1,0,4.972375690607735,0.0
3a8baa48c9b30d47,14aa21bc82cac57d,1,Iliarde Santos,8,-1,24.0,-3.0,22,-6,66.0,-18.0,0,-1,0.0,-3.0,1,0,3.0,0.0,2,2,6.0,6.0,2,2,6.0,6.0
adede42d4c20494c,2924886ee9c4c527,1,Thiago Silva,26,-2,78.0,-6.0,68,-14,204.0,-42.0,1,0,3.0,0.0,5,4,15.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0
adede42d4c20494c,2924886ee9c4c527,2,Thiago Silva,25,-3,75.0,-9.0,58,-7,174.0,-21.0,6,4,18.0,12.0,7,3,21.0,9.0,2,2,6.0,6.0,4,4,12.0,12.0
adede42d4c20494c,2924886ee9c4c527,3,Thiago Silva,30,19,90.0,57.0,53,24,159.0,72.0,3,3,9.0,9.0,5,5,15.0,15.0,3,3,9.0,9.0,5,5,15.0,15.0
fecf9c7a4e965690,1fb80f46d3c105d9,1,Fabio Maldonado,5,3,15.0,9.0,11,-9,33.0,-27.0,10,-6,30.0,-18.0,12,-17,36.0,-51.0,0,0,0.0,0.0,0,0,0.0,0.0
fecf9c7a4e965690,1fb80f46d3c105d9,2,Fabio Maldonado,27,18,81.0,54.0,68,1,204.0,3.0,9,0,27.0,0.0,14,0,42.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
fecf9c7a4e965690,1fb80f46d3c105d9,3,Fabio Maldonado,26,16,78.0,48.0,51,-3,153.0,-9.0,10,2,30.0,6.0,12,0,36.0,0.0,0,-3,0.0,-9.0,0,-4,0.0,-12.0
e0ca5ac323768da0,236a37d96d476164,1,Mike Pierce,2,2,58.06451612903225,58.06451612903225,5,4,145.1612903225806,116.12903225806448,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
9ad2dde9c35d3cc4,2f13e4020cea5b38,1,Raphael Assuncao,9,2,27.0,6.0,23,-5,69.0,-15.0,1,1,3.0,3.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
9ad2dde9c35d3cc4,2f13e4020cea5b38,2,Raphael Assuncao,11,4,33.0,12.0,29,-2,87.0,-6.0,0,-1,0.0,-3.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
9ad2dde9c35d3cc4,2f13e4020cea5b38,3,Raphael Assuncao,10,-1,30.0,-3.0,44,8,132.0,24.0,0,-3,0.0,-9.0,0,-4,0.0,-12.0,1,1,3.0,3.0,1,1,3.0,3.0
676590832dc86748,7c6e87729e824ef4,1,Ildemar Alcantara,0,-1,0.0,-3.0,1,-2,3.0,-6.0,6,4,18.0,12.0,8,3,24.0,9.0,4,2,12.0,6.0,4,-2,12.0,-6.0
676590832dc86748,7c6e87729e824ef4,2,Ildemar Alcantara,1,-3,3.0,-9.0,5,-8,15.0,-24.0,1,0,3.0,0.0,1,0,3.0,0.0,4,-2,12.0,-6.0,6,-4,18.0,-12.0
676590832dc86748,7c6e87729e824ef4,3,Ildemar Alcantara,2,1,6.0,3.0,8,4,24.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0,0,-9,0.0,-27.0
3e610c7a2ab31acd,7cdd3e5d3aa9cb39,1,Yan Cabral,1,0,3.0,0.0,3,-8,9.0,-24.0,0,0,0.0,0.0,0,-1,0.0,-3.0,3,3,9.0,9.0,6,6,18.0,18.0
3e610c7a2ab31acd,7cdd3e5d3aa9cb39,2,Yan Cabral,1,1,3.0,3.0,2,0,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9,8,27.0,24.0,11,10,33.0,30.0
3e610c7a2ab31acd,7cdd3e5d3aa9cb39,3,Yan Cabral,1,-1,3.0,-3.0,3,-3,9.0,-9.0,0,-1,0.0,-3.0,1,0,3.0,0.0,3,3,9.0,9.0,8,8,24.0,24.0
3a8baa48c9b30d47,14aa21bc82cac57d,2,Iliarde Santos,20,-12,66.42066420664207,-39.85239852398523,58,-23,192.61992619926198,-76.38376383763838,5,-2,16.605166051660518,-6.642066420664204,5,-2,16.605166051660518,-6.642066420664204,0,-5,0.0,-16.605166051660518,0,-7,0.0,-23.247232472324722
79e7b986601fdd2a,129537073431e52e,1,Garett Whiteley,4,-4,15.384615384615383,-15.384615384615383,21,-4,80.76923076923076,-15.384615384615387,3,0,11.538461538461538,0.0,7,2,26.923076923076923,7.692307692307693,0,-5,0.0,-19.23076923076923,0,-5,0.0,-19.23076923076923
0aa5be9d0e75dd42,07f72a2a7591b409,1,Jon Jones,27,8,81.0,24.0,38,-9,114.0,-27.0,1,1,3.0,3.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0aa5be9d0e75dd42,07f72a2a7591b409,2,Jon Jones,26,11,78.0,33.0,42,-8,126.0,-24.0,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
0aa5be9d0e75dd42,07f72a2a7591b409,3,Jon Jones,29,3,87.0,9.0,42,-22,126.0,-66.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0aa5be9d0e75dd42,07f72a2a7591b409,4,Jon Jones,22,-4,66.0,-12.0,42,-17,126.0,-51.0,5,5,15.0,15.0,7,6,21.0,18.0,0,0,0.0,0.0,0,0,0.0,0.0
0aa5be9d0e75dd42,07f72a2a7591b409,5,Jon Jones,23,1,69.0,3.0,44,-19,132.0,-57.0,1,-1,3.0,-3.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
1019f330bdecfc65,2c99576fefe53c7c,1,Renan Barao,21,11,63.0,33.0,33,-13,99.0,-39.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
1019f330bdecfc65,2c99576fefe53c7c,2,Renan Barao,4,3,102.85714285714286,77.14285714285714,8,1,205.71428571428572,25.714285714285722,0,0,0.0,0.0,0,0,0.0,0.0,3,3,77.14285714285714,77.14285714285714,4,4,102.85714285714286,102.85714285714286
c0a5eeb0be0049bb,89a407032911e27e,1,Brendan Schaub,14,7,51.21951219512196,25.60975609756098,30,19,109.75609756097562,69.51219512195122,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
d9834a03626a3c06,05560764359161e4,1,Constantinos Philippou,2,-2,6.0,-6.0,7,-6,21.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-3,0.0,-9.0,0,-6,0.0,-18.0
d9834a03626a3c06,05560764359161e4,2,Constantinos Philippou,1,-1,3.0,-3.0,10,-1,30.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-8,0.0,-24.0,0,-12,0.0,-36.0
d9834a03626a3c06,05560764359161e4,3,Constantinos Philippou,4,2,12.0,6.0,8,2,24.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-10,0.0,-30.0,0,-16,0.0,-48.0
ca2b48fd007126e0,032cc3922d871c7f,1,Khabib Nurmagomedov,28,9,84.0,27.0,69,-7,207.0,-21.0,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
ca2b48fd007126e0,032cc3922d871c7f,2,Khabib Nurmagomedov,11,-6,33.0,-18.0,29,-28,87.0,-84.0,1,-1,3.0,-3.0,6,4,18.0,12.0,3,3,9.0,9.0,3,3,9.0,9.0
ca2b48fd007126e0,032cc3922d871c7f,3,Khabib Nurmagomedov,5,-1,15.0,-3.0,13,-9,39.0,-27.0,0,0,0.0,0.0,0,0,0.0,0.0,5,5,15.0,15.0,9,9,27.0,27.0
b3bb90f5a2aa0d7c,08e908ed6d18d6a0,1,Myles Jury,6,1,18.0,3.0,20,-9,60.0,-27.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-6,0.0,-18.0,0,-6,0.0,-18.0
b3bb90f5a2aa0d7c,08e908ed6d18d6a0,2,Myles Jury,12,3,36.0,9.0,47,0,141.0,0.0,2,1,6.0,3.0,2,0,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
b3bb90f5a2aa0d7c,08e908ed6d18d6a0,3,Myles Jury,2,2,6.0,6.0,3,-5,9.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0,0,-6,0.0,-18.0
e37368ff2a7a71f6,5755960ebd0b16f6,1,Ivan Menjivar,10,3,30.0,9.0,30,-8,90.0,-24.0,5,1,15.0,3.0,5,0,15.0,0.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0
e37368ff2a7a71f6,5755960ebd0b16f6,2,Ivan Menjivar,7,4,21.0,12.0,13,-1,39.0,-3.0,2,-1,6.0,-3.0,2,-2,6.0,-6.0,2,-1,6.0,-3.0,3,-6,9.0,-18.0
e37368ff2a7a71f6,5755960ebd0b16f6,3,Ivan Menjivar,1,-3,3.0,-9.0,6,-8,18.0,-24.0,0,0,0.0,0.0,0,0,0.0,0.0,2,-5,6.0,-15.0,3,-6,9.0,-18.0
a95be3943ea0f691,4a28cb716c19157a,1,Stephen Thompson,10,-2,30.0,-6.0,21,-6,63.0,-18.0,1,-3,3.0,-9.0,1,-6,3.0,-18.0,0,0,0.0,0.0,1,1,3.0,3.0
a95be3943ea0f691,4a28cb716c19157a,2,Stephen Thompson,10,9,103.44827586206897,93.10344827586206,12,4,124.13793103448276,41.37931034482759,0,0,0.0,0.0,0,0,0.0,0.0,2,2,20.689655172413794,20.689655172413794,4,3,41.37931034482759,31.03448275862069
